tweet_id,label,tweet_text
1.38495e+18,2,moderna covid vaccine today keep wanting sing jolene top voice whats
1.36638e+18,3,denis logunov deputy director gamaleya center studies show revaccination sputnikv vaccine working well new coronavirus mutations including uk south african strains
1.36522e+18,3,teekhimircheee bharatbiotech congrats first dose covaxin
1.3827e+18,2,61 samples maharashtra found new double mutant strain covishield covaxin vaccines work variant covidsecondwave
1.37486e+18,2,fordnation eating alone today doug ford trudeau toronto ontario canada forced stay home lockdown family business church hope life mentalhealthmatters order russia sputnikv get syria covid19 spring
1.36885e+18,2,astrazeneca sold stake moderna 1 billion azn looks develop pipeline drugs mrna trending downwards right choice stocks like trade trading carries risk loss
1.34938e+18,3,feeling lucky right pfizerbiontech
1.38157e+18,2,people india prefer sputnikv vaccine 90 efficacy also data public domain published peer reviewed international journals
1.38155e+18,2,subject expert committee indias drug regulator monday approved sputnikv coronavirusvaccine developed russia emergency use business standard reported
1.35893e+18,3,morning got second shot moderna feeling grateful far side effects covidvaccine covid19 moderna
1.37265e+18,3,got covidvaccine today moderna thankfulthursday
1.37724e+18,2,reuters america us canada uk amp netherlands impose draconian lockdowns wrecking citizens livelihoods name fighting covid19 happily found 126 million fund terrorist pr group syria isis trudeau order sput
1.36639e+18,2,pm pride aatmanirbharbharat covaxin
1.38072e+18,2,dont know rest acquired shot feeling like dying waking healthy dose2 moderna got feeling like whole new woman today yall feeling lit texasrocknrose
1.38479e+18,2,covaxin covishield unavailable 2leading hospitals bengaluruwhy sudden shortage vaccines made available hospitalswhy shortage covid related medicinesis govt giving space illegal hoarding medicinescmofkarnataka pmoindia
1.36613e+18,2,globaltimesnews srilanka puts chinas vaccine hold use indiamade shot freetibet freehk ccp xijinping chinesevirus holdchinaaccountable boycottsinovac boycottsinopharm covaxin covishieldvaccin chinaliedpeopl
1.37035e+18,2,mscribe least novavax dont give genetic instructions human moths still focused protein like genetic vaccines ill take whole virion inactivated virus vaccine like covaxin instead
1.38052e+18,1,african union drops astrazeneca vaccine list coronavirus shots due controversies surrounding oxford university product ivermectin covid19 sarscov2 coronavirus britain usa moderna johnsonandjohnson covax vaccines africa
1.38156e+18,2,igovindpandey isnt litle approval india bypassed regulator refusing approval due lack documentation thanks ad hoc committee assembled government sputnikv getting approvals world thanks corrupte
1.37618e+18,2,ministers warn people squander progress weve made england prepares ease lockdown also moderna jab used april un calls action myanmar killing unarmed civilians itvnews 340 roadmapoutoflockdown itv
1.38216e+18,3,thanks sharing craig average side effects vaccine far less detrimental side effects contracting covid19 infection vaccine covid19 jamaica astrazeneca pfizervaccine johnsonandjohnson moderna mohnerha themohwgovjm theserhajm
1.38469e+18,3,got serious covid19 infection nearly hospitalized last month first moderna shot yesterday its kicking ass beyond sick pardon pun feeling thing trust say vaccine worth want real thing
1.35849e+18,2,national healthcare service center completed necessary formal studies sputnikv vaccine determined vaccine meets manufacturers specifications terms product quality amp suitable use humans proud kremlinrussiae kremlinrussia
1.36965e+18,2,global coronavirus death toll rises 2624426 coronavirus lockdown sputnikv worldometers
1.37248e+18,2,statistics free world dont lie ccp vaccinediplomacy wont work wuhanvirus herdimmunity uk us israel chile sinovac vaccine
1.3645e+18,2,russian direct investment fund rdif russias sovereign wealth fund announced delivery first batch sputnikv vaccine coronavirus mexico
1.38479e+18,3,covid19 vaccine covaxin made bharat biotech found effectively neutralise double mutant strain covaxin covidsecondwave covid19india
1.38202e+18,3,russias sputnikv vaccine approved emergency use india isnt clear long take reach vaccination centres data available april 8 india enough stock covid vaccines last week analysis shows
1.37746e+18,2,daily morning market pulse 1st april 2021 investing markets nifty sensex covid gold silver news joebiden pfizer moderna astrazeneca farmlaws wipro bitcoin powell yields francelockdown macron bengal assam mamta modi suvendu
1.37565e+18,2,around 15 million doses sinovac vaccine touched phnom penh international airport friday morning march 26 click article read sinovac vaccine covidvaccines
1.38412e+18,2,canada wait little longer promised influx covid19 vaccines vaccine health moderna pfizer nationalnews
1.37972e+18,2,mlkhattar bjp4haryana opdhankar drharshvardhan sir parents senior citizens due 2nd shot covaxin couple days time reports say covaxin isnt available civilhospital palwal could please intervene covid
1.37822e+18,2,sanmarino micronation within italy stokes envy speedy russiansupplied vaccine campaign sputnikv washingtonpost
1.37043e+18,2,presidentyas matiullahjan919 rehamkhan1 chinesemade vaccine cansino would cost usd 13 around pakistani rs 2000 per person pakistan receive free dose indianmade oxfordastrazeneca corona vaccine cover 20 per
1.33889e+18,2,geoffreyknapper rosiebarton understand concept livetweeting covid19related update press conference case pfizerbiontech cdnpoli cdnmedia
1.36535e+18,2,january bharat biotech indicated signed agreement precisa medicamentos wholesaler drugs brazil supply covaxin country sohinidastweets reports coronavirusvaccine covaxin
1.35409e+18,2,ontario adjusts vaccinationplan response pfizerbiontech shipment delays ongov accelerating vaccination residents longterm care highrisk retirement firstnations elder care homes new target date february 5 2021
1.37945e+18,2,kickass the5stwave letmein carrie novembercriminals badnighbors2 actress actor meant films do know movies hollywoodstar favoriertstar beautifulwoman sputnikv cinema america germany russia
1.37185e+18,2,intensive discussions vaccines welcomed finalization novovax seruminstindia requested facilitation covaxin early eua amp supply agreements work together promote holistic indian approach wellness especially ayurveda amp yoga philippines
1.37728e+18,2,austria goes russian sputnikv
1.36668e+18,2,chinadaily bad sinovac
1.35918e+18,2,vaccinating practice st anns nottingham day 60 covidvaccine covidvac pfizer astrazeneca moderna novovax
1.38241e+18,3,24 hours moderna 2 fatigue real never happy tired
1.37169e+18,2,cant ruled cmpltly ethicsless chinaamp nrly russia also promoting covidvaccines former also behind mumbai blackout behind cases oxfordastrazenecas sideeffects fs0c131y niaindia shashitharoor pmoindia adarpoonawalla interpolcyber
1.3623e+18,3,sinovac vaccine works uk south african variants brazil institute slnews srilanka sinovac
1.37387e+18,2,third dose sinopharm vaccine needed uae low immune response
1.36794e+18,3,john38934556 rosiebarton oh want good sputnik shiz go get sputnikv ftw
1.35914e+18,2,time optimism sputnikv prepares eu launch
1.38479e+18,2,covaxin fake guess whatever resign modi modi chodi pappu bjp sastenashe gill pant ipl2021
1.37801e+18,3,2nd shot done moderna girl vaccinated
1.36677e+18,2,indian politicians demonstrated leadership getting inoculated photographed massive boost campaign photostory indiafightscorona covid19vaccine covaxin china vaccinemaitri
1.36825e+18,2,adarpoonawalla narendramodi seruminstindia propoganda last line vaccines developed india want options pfizerbiontech moderna n johnsonandjohnson personally feel safe going effi
1.3815e+18,2,scrawny due cant avoid tie scribble particular better spend sinovac
1.37697e+18,2,im dolly parton gang moderna
1.38345e+18,3,got last covid vaccine per cdc ill fully vaccinated 2 weeks today pfizerbiontech pfizercovid19vacccine covid19vacccine doingmypart
1.38221e+18,2,panthea2019 risk among vaccinated uk coronavirus covid19 bundeslockdown astrazeneca pfizervaccine moderna wakeupeverybody yes read correctly third wave deaths predominantly driven people vaccinated
1.37197e+18,2,time 2nd dose moderna
1.37457e+18,2,chinese ambassador huang xilian second batch chinadonated vaccines arrived moment ago china philippines sinovac vaccine
1.37076e+18,3,yesss rents vaccinated today oxfordastrazeneca vaccine
1.36486e+18,2,strednitrida welshgovernment ok get sputnikv 4 million vaccinations single death long term harm recorded injections used eu vaccines fact several similar gene mrna trials animals stopped
1.38082e+18,2,done 1st dose covid vaccine sinovac
1.37248e+18,2,vaccinations speed along serbia country basks glow successful campaign serbia belgrade balkans vucic vaccine vaccination vaccinenationalism astrazeneca moderna pfizer sputnikv europe eu europeanunion management
1.35933e+18,2,16 million vaccines free sri lanka informs cnewsmail lka srilanka cnews cnewsmail news cnewsmail cnewsmail slnews covaxin
1.37969e+18,1,oxford pauses trial astrazeneca covid19 vaccine children clot link gets probed astrazeneca oxfordastrazeneca covidvaccine coronavaccination
1.3666e+18,3,im getting vaccinated tomorrow calvax lbc covidvaccination moderna qualify im k12 educator live long beach ca feel like lottery mayor robertgarcia longbeachmayor thanks
1.38317e+18,3,buhbyetrumpy congratulations woot woot fully vaccinated tx moderna
1.37825e+18,3,2 days post vaccination still side effects felt resbakuna firstdosedone sinovac iamvaccinated
1.38192e+18,2,covaxin covishield effective uk variant delhi undergoes sixth round sero survey drharshvardhan arvindkejriwal delhi covaxin indianstrain
1.38488e+18,2,according tass news agency presidents russia bolivia discussed supply sputnik v vaccinesputnikv
1.37746e+18,2,looking property buy rent please call 0711377544 0208100410 options mainaandkingangi kenyans murathe openourcountry apple sputnikv raila ruto vaccine uhurumalizauende covid19 covid19vaccine saudiarabia
1.38056e+18,2,vivekdesai1993 thats reason seeking mote data sputnikv dr reddys lab given approval pfizer biontech moderna jampj inspite got approval countries bridging studies indias amp cli
1.36719e+18,2,got first dose moderna covid19vaccine waiting 15 minutes head home utterly painless didnt even feel needle go
1.36541e+18,2,got 2nd dose moderna vaccine ill let yall know goes weekend covid19 followme
1.36466e+18,2,oggi ventesimo tampone negativo today 20 negative swab tamponi swab drivein italia ateez astrazeneca art atarma alitalia ansa arancione axarpatel amaro askole picoftheday marsala sicilia tigerwoods druck chilhavisto hanker vaccini sputnikv russia
1.35882e+18,2,next week canada supposed get around 335000 doses would single biggest vaccine delivery canada thus far pfizer says almost 400000 doses come week moderna ships feb 22 cdnpoli
1.36769e+18,3,shame inspite 81efficacy results opposition states like kerala punjab chhattisgarh refuse use covaxin insulting indias scientists sake politics vaccinationdrive
1.37476e+18,3,ctvnews moscow russia everything open business usual ontario canada reporting 1571 cases covid19 459 new cases toronto lockdown closed business church family hope mentalhealthmatters canada get syria sputnikv 916 eff
1.38223e+18,3,first jab done vaccine moderna roll may 11th second
1.37151e+18,1,taking astrazeneca pfizer moderna jampj vaccine clear governments idea safety profile shortmediumlong term experimental vaccines covid stickyourvaxupyourass
1.36936e+18,3,ready 2nd dose covidvaccine moderna getvaccinated
1.37258e+18,3,fantastic news didnt doubt lets continue vaccinations people need cover lot ground cyprus covidvaccine astrazeneca pfizer moderna johnsonandjohnsonvaccine
1.38221e+18,2,2nd dose covaxin administered 46 weeks 1st dose contacted shanti madan hospital amp expected get new covaxin stock 16th april currently administering covishield covid19 covid19 covid19 covid covid19 corona
1.37861e+18,2,important take vaccine defeat corona take second dose covaxin 28 days covishield 45 days largestvacciendrive getvaccienated vaccineissafe vacccine covaxin covid19 covidvacccine
1.38144e+18,2,65 covid patients less 45 yrs 35 arvindkejriwal clarifies atishiaap arvindkejriwal aamaadmiparty sanjayazadsln msisodia raghavchadha aapkagopalrai bhagwantmann covid19vaccines covidvaccine coronavirus covidvax covaxin
1.36469e+18,2,got first shot moderna
1.33857e+18,2,warpspeed money go covid pioneers pfizerbiontech moderna asking friend griftertrump klan
1.38363e+18,2,kdh37636844 myknittingwool moderna vaccine good variants altered scottmorrisonmp agreement moderna
1.37224e+18,3,moderna getyourshot reaction vaccine beyond soreness injection site much milder vaccines gotten past im working housecleaning planning exercise today usual
1.37889e+18,2,sinopharm announced 3rd april acquired gmp certificate issued hungarian national institute pharmacy nutrition thursday
1.3629e+18,1,think wealthy powerful taking new vaccine modifies dna virus 9997 survival rate moderna calls operating system
1.37181e+18,2,911 1 world order conspires depopulate via vaccines see india probably changed astrazenecavaccine label sputnikv vaccine label biden plans keep vaccine us citizens vaccines amp
1.36713e+18,3,bharat biotech informed third phase clinical trial involves 25800 participants largest ever vaccine trial conducted india per trial covaxin highly effective new covid variants well covaxin bharatbiotech indiafightscorona covid19
1.38107e+18,2,tiffanydcross sore shoulder moderna
1.37236e+18,2,italy become first eu country produce russia sputnikv iran start manufacturing sputnik v vaccine month ontario reporting 1508 cases covid19 542 new cases toronto canada politicizing vaccine doug ford trudeau lockdown misery
1.37541e+18,2,new batch covid19 vaccines cambodia purchased chinas pharmaceutical company sinovac biotech arrived friday giving country greater possibility vaccinate citizens virus
1.3711e+18,1,thejomarie1 got mine friday bad woke saturday slight headache sore arm little fatigue rest tylenol trick fine time went bed last night arm still little sore moderna
1.38274e+18,2,vaccine number 2 done moderna vaccinated
1.37158e+18,3,first dose vaccinate moderna
1.37004e+18,2,excellent conversation covaxin iampinkywebb highly regarded news show thesource deep dive positives vaccine making great option philippines glad see rising interest local stakeholders including lgus private companies
1.35878e+18,2,twitter twittersupport wouldnt allow users like twitter tell conspiracy posters sinovac sinopharm chenweihua zlj517 carlzha
1.38132e+18,3,really hope folks ages get covid vaccine shots soon able reach herd immunity ditch masks covidvaccine moderna pfizer johnsonandjohnson
1.3722e+18,2,mcgpublicsafety manateegov mrna vaccines alter genetic code we actually hacking software life says dr tal zaks chief medical officer moderna read
1.37947e+18,3,important thread tweets vaccination important one take without miss covidsecondwave covid19 covidvaccine coronavaccination vaccinationforall covishield covaxin
1.3802e+18,2,rejected seruminstituteofindias proposal seeking extension shelf life oxfordastrazeneca covidvaccine covishield six nine months citing insufficient data
1.37931e+18,2,understand covaxin used vaccination centers pune 2nd 3rd week march 2nd doses come 2nd3rd week april hope proper replenishments planned iasrubal punezp sudhirmehtapune
1.38494e+18,1,kelleypersonal meninkiltsstarz samheughan grahammctavish reaction moderna vaccinemassive body aches
1.37703e+18,3,1st dose moderna covid19
1.38021e+18,2,russia called slovakia return hundreds thousands doses sputnikv coronavirus vaccine citing contract violations coronavirus europe
1.38155e+18,2,breaking sputnik v vaccine approved india govt panel rolled india dr reddys sputnikv
1.37394e+18,2,2nd sinovac dose due start next week experienced adverse reactions w 1st dose reconsider taking second jab consult doctor covid19 vaccine sinovac hong kong
1.36645e+18,2,prime minister india narendramodi takes made india covid19 vaccine covaxin bharat biotech aiims new delhi early hours monday covid19vaccine covaxin maharashtra
1.36006e+18,2,us secures 200 million doses moderna pfizer covid19 vaccines us moderna pfizer covid19vaccines
1.37216e+18,2,must address 54 astrazeneka vaccines going waste germany belgium european countries due leaders member states spreading false information scaremongering vonderleyen oxfordastrazeneca covid19
1.36157e+18,2,first shipment hungary purchased china developed covid19 vaccines left beijing return flight hungary first european union eu approved sinopharm
1.36618e+18,2,astrazeneca plc sold 77 stake moderna inc 1 billion us biotechnology companys shares soared back coronavirus vaccine breakthrough times reported
1.33969e+18,2,got registered pfizerbiontech vaccine tomorrow night 8 pm pediatric clinic may wildest friday evening thanks carilionclinic
1.38201e+18,2,medical personnel la mujer hospital proceed vaccinate older adults covid19 including mother coronavac vaccine developed sinovac china elsalvador pandemia health covid19
1.37438e+18,2,sharing another great covid19 infographic gretatamkus dgsomucla time break common side effects pfizer moderna vaccines uclahealth getvaccinated
1.37716e+18,2,sputnikv spearheaded cartels see faces behind vaccination even al shabaab legal head taken al shabaab medical board rejected covax
1.38239e+18,2,mr rsprasad lobbied sputnikv vaccine russia u tweeted days back rahulgandhi lobbying pharma companies import vaccines dont u come amp let people country know name lobbiest
1.37287e+18,2,national leader rejects sputnikv killer use new word biden introduced diplomatic discourse
1.37981e+18,2,germanys bavaria region signed provisional agreement buy doses russias sputnikv coronavirus vaccine approved european regulators
1.37759e+18,2,20000 sputnikv vaccines arrive macedonia  second donation serbia
1.37173e+18,2,getting bigger bigger patience rewarded ocgn covaxin covaxinrockstheworld sarscov2 covid19vaccine
1.37434e+18,2,coloradocolorado police arrested person interest shooting king soopers grocery store boulder boulder covid19 colorado covid19 coronavirus covidvaccine covaxin usa us usdtry india copper xrp tuesdayvibe bouldercolorado cblive biden xbox
1.38284e+18,3,fordnation embarrassing moscow russia everything open business usual ontario reporting 4736 cases covid19 1188 new cases toronto lockdown closed business church family hope mentalhealth canada get syria sputnikv 916 eff
1.38519e+18,2,lets know covid vaccination specialist dr anu daber consultant rheumatologist amp clinical immunologist covid19 coronavirus covidvaccine vaccine vaccine pandemic vaccination fightagainstcorona corona covaxin largestvaccinedrive unitetofightcorona
1.37149e+18,2,gt claimed moderna 100 implication various uncertainties predicted number vaccinated infectees also shown using mcmc approximated formulae mt auf grundlage von informationen pressemitteilungen informationen die schließlich gt
1.37517e+18,3,got 1st shot thank god potus feel much better since youre head american team moderna
1.36976e+18,2,meet toronto nurse refused covid test quarantine via youtube covaxin covid19 coronavirus 1984ishere
1.37912e+18,2,covid19india get covaxin come know neighbor got covishield
1.38457e+18,2,ema says reported cases thrombosis thrombocytopenia worldwide april 13 8 use janssen biotech vaccine 287 use astrazenecaoxford vaccine 25 use pfizerbiontech vaccine five use moderna vaccine
1.38488e+18,2,likely test positive covid19 getting vaccinated covishieldvaccine covaxin find data released health ministry reveals
1.3696e+18,2,suppose means still inertia halfway full moderna vaccination truly rough 5 days wthe 1st shot shall see heres looking april 1st joke
1.38293e+18,2,41000000 risk bloodclots astrazeneca similar moderna pfizer johnsonandjohnson risk around 1010000 nhs contraceptive pill 210000 baseline women assume denmark see population explosion also ban pill
1.36036e+18,3,vaccinated moderna
1.36779e+18,3,taked covishield vaccine 1st dose side effect thanks scientists research also thanks government supporting scientists make vaccine mohfwindia narendramodi pmoindia bharatbiotech covaxin coronavaccine covishield
1.38162e+18,2,oxfordastrazeneca vaccine know side effects covid19vaccine astrazeneca
1.3818e+18,2,sep2020 sputnikv decided explore indian market 30nov20 pm modi interacts dr reddys lab dec20 dr reddys received approvals phase3 trials 1apr 21 govt asked sputnik submit cold storage plan 12apr 21govt approved sputnik rahul g thissputnikv
1.37537e+18,2,mixture threats boastful trumpeting borisjohnson tried thursday influence deliberations virtual eu vaccination summit however help astrazeneca coronavirus oxfordastrazeneca healthcare
1.37136e+18,2,taken sinopharm jab yet feel free add comments tl well cc nayozimbabwe yettrust citezw 263chat openparlyzw
1.38227e+18,2,russian direct investment fund rdif announced production agreements five indian manufacturers 400500 million doses sputnikv covid19 vaccine year rdifpress winwithvaccine
1.36319e+18,3,thank scientists proudlyvaccinated seconddose vaccinetruthadvocate pandemic trustscience vaccinessavelives caraiovirus confienasvacinas covidvacccine vaccine moderna keepusingmask vaccinesforall vacinajá vacinaparatodos vacinassalvamvidas
1.38466e+18,3,dose dos done secondvaccine covidvaccine covidvaccinesavelives moderna
1.38331e+18,1,second vaccine received morning kicking ass like stole something moderna
1.38174e+18,2,wish nice folk moderna would give davesharma barnabyjoyce parcel shares secure new variant vax icac
1.37034e+18,2,meghupdates pfizer johnsonandjohnson covidvaccine approved vaccination trials undertaken india else makeinindia exports loosing world markets covaxin covishield theses companies realised
1.36899e+18,3,took dollyparton today found id getting moderna covidvacccine felt super appropriate way show undying appreciation loyalty thank dolly science iwillalwaysloveyou ibegyourparton
1.36286e+18,3,delighted first dose oxfordastrazeneca covidvaccination today quick amp simple process reassurance feeling protected
1.37736e+18,2,got first shot moderna today 35 hours side effect far minor injection site soreness advice avoid nsaids couple days vaccination covid19 covidvaccine covidvaccinesideeffects
1.36873e+18,2,modernavaccine vaccinesideeffects covid19 getvaccinated got second moderna vaccine yesterday manageable side effects sore arm slight nausea appetite headache slight fatigue slight fever slight chills
1.38096e+18,1,whole six months eh nah im nobodys lab rat remember big pharma doesnt make money healthy people wont liable adverse reactions moderna bigpharma scamdemic
1.35929e+18,2,sputnikv marching around planet whether eu approve sputnik v matter time far see states facing shortages
1.3826e+18,2,poland constitutional court tkgovpl effectively removes adbodnar ombudsman term expired 1y ago still replacement elected parliament slovakia mess sputnikv exposes hungary subservient attitude contracts russia ukraine braces conflict
1.36625e+18,2,asthana7792 sastabhikargarbhi covaxin bharat biotech
1.37127e+18,2,moderna 2021 excellent vintage smooth yet powerful subtle notes freedom feel good vibes keep upright icu give 5 stars 2 thumbs 99 100 drfauci agrees salud moderna modernavaccine
1.37242e+18,2,arunpatel337453 hsajwanization recommending political figure im recommending independent medical journal lancent thats difference pfizer covaxin lost debate please get pfizer jab first unless
1.38047e+18,2,rajeduofficial govinddotasra onlineexams onlineexams covid19india covaxin cancelboardexam2021 childhood get corona responsible thisll ashokgehlot51 rajcmo zeerajasthan zeenews ndtvindia jaipur 600 corona nightc
1.36427e+18,2,vaccine makers pfizer moderna pledge massive boost us supply sluggish rollout covid covidvaccine washingtonpost nytimes financialtimes wsjhealth reuters business ap bbc cnbc cnn msn msnbc thehill amermedicalassn cdcgov
1.37832e+18,1,uks medical regulator said saturday 7 30 people suffered blood clots receiving oxfordastrazeneca vaccine died oxfordastrazeneca
1.37964e+18,2,pickleswife petelincoln48 sallykp moderna uses encoded flagella adjuvant
1.36724e+18,3,dollyparton hi dolly wanted say thank received 1st shot vaccine today covidvaccination getvaccinated moderna covid
1.38149e+18,2,company adding new lines add 500 million cans annual capacity covaxin ocgn
1.34459e+18,2,zerohedge good everybody completely free chose least three great vaccines astrazeneca old weak poor pfizerbiontech smart beautiful moderna real stuff cowboys girls socialism
1.36735e+18,2,ph enough doses pipeline vaccinate 70m adult filipinos year end ctto pcoogov covax sinovac gamaleya novavax astrazeneca moderna pfizer johnsonampjohnson
1.38206e+18,2,need covid19vaccine ecushs offering moderna vaccine clinic beginning tomorrow april 14 weeks clinic 9 4 pm wednesday friday croatan main campus book shot
1.37337e+18,2,lebanon receives new shipment pfizerbiontech coronavirus vaccine lebanon received 5th shipment pfizer biontech coronavirus vaccine saturday new bat via 24liveblog
1.385e+18,3,grandmother 83 laws 65 73 parents 6259 husband 41 one dose 2 science amazing peace mind even better cannot wait everyone fully vaxxed abvax covid19ab astrazenaca pzifer moderna
1.38172e+18,3,chinese covid19 vaccine maintains protection variantplagued brazil sinovac china covid19 covidvaccine
1.37204e+18,1,record someone dies kovid tremendous news someone dies collateral effects vaxeenated coincidence wow media think dumbs panavac19 vaxeen astrazeneca pfizer moderna sputnikv bigpharma minsapanama
1.38334e+18,2,screenshots ocgn company update april 15 2021 covaxin
1.37724e+18,2,vsirv maktejah thankz thatafter taking first dose sputnikv need feel like russian
1.36835e+18,3,got 2nd pfizer covid vaccine yesterday didnt serious symptoms day today sore arm im bit tired thats pfizerbiontech greatful covidvaccines
1.36977e+18,2,uk vaccine export priorities commonwealth countries first amp foremost coronavirus vaccine astrazeneka oxfordastrazeneca pfizervaccine eu
1.38358e+18,3,stop spread get vaccinated santolucia covidvaccine moderna
1.38155e+18,3,abc730 greghuntmp dont believe anything say anymore want moderna vaccine khunt moderna
1.38183e+18,2,euthyphraud ashlieweeks opposite experience flu shot hurt like hell moderna much
1.37483e+18,2,mingberg got first half need wait 30 days next moderna side effects annoying bad considering alternative
1.37956e+18,3,ladies gentlemen anniversary surviving covid got vaccination moderna ibelieveinscience
1.3758e+18,2,turkish health minister koca gave exclusive statement turkish haberturk pfizerbiontech 12 5850 doses delivered march 12th 700k delivered march 24th another 700k delivered march 25th another 31 million doses delivered midapril
1.37219e+18,3,proud dont miss opportunity get vaccinated covidvaccine largestvaccinationdrive covid19 covaxin covishield
1.38239e+18,3,2nd moderna dose done get free krispy kreme donut ill posting updates next couple days slowthespread doyourpart doyourownresearch moderna
1.37234e+18,3,got vaccine im happy covaxin getvaccinated
1.37659e+18,1,words someone actually works hospital vaccine aint safe say vaccination say johnsonandjohnson say covidvaccine say phizer moderna
1.37414e+18,2,azn blood clot vaccine going real deal ocgn waiting getting bumped astrazeneca covaxin
1.38496e+18,2,extremely grate news covaxin 100 efficacy phase 3 trials dangerous covid 78 clinical efficacy
1.38216e+18,2,wonder hit pieces two companies produced vaccines old way astrazeneca amp jampj two vaccines cheapest market making people believe pfizer amp moderna vaccines somehow superior
1.37412e+18,2,alextaylornews roelandpaul pfizer moderna jampj charging around 2530jab astrazeneca charging cost price 4jab surprisingly eu politicians forgot rather helping overcome supply issues
1.37865e+18,2,serbia struggling persuade citizens get vaccinated serbia vaccinetourism pfizer sinopharm sputnikv astrazeneca belgrade
1.36628e+18,2,philippines launched covid19 vaccination drive monday less day arrival batch sinovac vaccine coronavac donated china
1.38176e+18,2,ocugen inc boom new head manufacturing supply chain could manufacturing supplying definitely girl scout cookies covaxin duhhhh also medical job postings infectious diseases departments ocgn ocugen covaxin ocugen
1.36674e+18,2,vaccination available senior citizens 60 citizens 45 years comorbidities like diabetes blood pressureand heart ailments call 914466300300 71200200 whatsapp 91 8939900500 covid19 covid19india covaxin vaccinepassports covid19vaccination
1.37489e+18,2,eating alone today doug ford trudeau toronto ontario canada forced stay home lockdown family business church hope life mentalhealthmatters order russia sputnikv get syria covid19 spring greek
1.37275e+18,2,twelve hours 2nd moderna shot thought id sleep left side tonight arm says thats nonstarter right side otherwise little achy overall fingers crossed good night covidvaccine
1.37981e+18,2,good story pjotrsauer minor correction abt political context purchase sputnikv main cause pol crisis catalyst deeper tensions among coalition partners gt govt reshuffle new sk health min nominated party led expm matovic
1.38496e+18,3,first moderna jab done
1.37998e+18,2,pm narendramodi got second dose covaxin aiims today morning 2 nurses administered vaccine p niveda puducherry nisha sharma punjab
1.36929e+18,2,1st deal europe production russian vaccine sputnikv happens italy green light ema adienne pharmaampbiotech russian direct investment fund rdif agreed produce sputnik italy 721
1.3718e+18,2,podcast5 india vaccine rollout eu suspends covishield covid vaccine covishield covishieldvaccine covaxin indiafightscorona we4vaccine astrazeneca largestvaccinedrive vaccineswork
1.3758e+18,3,smiling crying feels thanks science thanks moderna thisisourshot vaccinated fauciouchie modernavaccine
1.36989e+18,2,batch chinadonated sinopharm vaccine arrived brazzaville capital republic congo wednesday congolese health minister minister foreign affairs national defense minister chinese ambassador congo welcomed vaccine airport
1.38106e+18,2,breaking breakingnews footage vienna austria antilockdown protesters clash police covid19 pfizervaccine modernavaccine moderna johsonandjohnson
1.35397e+18,2,comes point pay pfizer purchases government requisition cash keep safe eurovision astrazeneca pfizerbiontech
1.36626e+18,2,covid19 india pm modi takes first dose madeinindia bharat biotechs covaxin vaccine ready take vaccine coronavirusupdate coronavirusvaccine
1.36191e+18,2,french president emmanuelmacron say chinese russian vaccines necessary ok mr president give european citizens access chinese sinovac classical pasteurlike vaccine vaccine covid19 sinovac
1.3802e+18,2,words march 1 rdif approval based results clinical trials sputnikv russia comprehensive assessment vaccine experts slovakiano assessment time especially comprehensive spreading disinfo
1.38073e+18,1,another target time paraguay actually would suggest getting shitty chinese vaccine lol ask chile its pretty useless paraguay vaccine china fuckccp boycottchina taiwan meme covid sinovac sinopharm
1.3754e+18,2,moscow hopes procedure sputnikv authorisation eu affected sputnikupdates sputnikvaccine
1.36375e+18,2,duterte prefers china vaccine maker sinopharm attyharryroque duterte vaccine china sinopharm pr1ncegolez
1.37156e+18,2,see point however current oxfordastrazeneca scenario rolling pr disaster say least raise hesitancy amp weigh uptake much needed line vaccinepassports buy public
1.36872e+18,2,us scientists doubtful oneshot regimen pfizer moderna covid vaccines wsj reuters mrna us bidenharris health world biotech mkt
1.38094e+18,3,tree blossoms harbor beautiful coronado yesterday know even beautiful getting second moderna shot joined 30000 people vaccinated covid19 sharphealthcare site gosandiego
1.38404e+18,2,vaccinateallkenyans moses kuria got sputnikv jab 7k gutts lecture rough government drunkenly voted defended last 8years vaccinating citizens get energy kuria
1.36625e+18,2,bjpbiplab narendramodi sastabhikargarbhi covaxin bharat biotech
1.36121e+18,2,1 day ocgn conference im super excited covaxin
1.37655e+18,2,stanford scientists saved drops covid19 vaccine destined garbage reverse engineered posted mrna sequence powers vaccine github see moderna modernavaccine covid19
1.36054e+18,2,drvenkateshk aiimspatna ashwinikchoubey great achievement looking forward seeing positive news relation covaxin usa
1.37221e+18,2,2nd dose sinopharm today defeated covid wondering coronavirus covid covid19 covidvaccine
1.37441e+18,2,khaki envelop politics behind attack sinopharm chinaambzim read
1.36023e+18,2,anyone covid also vaccine find feel side effects pronounced oxfordastrazeneca covid
1.36219e+18,2,pennsylvania snafu vaccine providers pennsylvania could short 55000 first doses modernas covid19 vaccine coming weeks 30000 60000 seconddose appointments could pushed back one two weeks covid19
1.37217e+18,2,urge telanganacmo eatalarajender ktrtrs ensure dont get unnecessary amp unwanted record would good campaign urging eligible citizens participate vaccinationdrive point pride covaxin made hyd
1.38057e+18,3,got vaccine shot today follow dose next month thank dolly moderna
1.37512e+18,2,dr david wohl featured popsugar article next phase covid19 vaccine trials moderna
